8,1,565,223,1487,0.1499663753,11182,10500000
5,3,153,12,168,0.07142857143,1627,600000
1,2,8,0,8,0,94,612500
3,1,81,9,101,0.08910891089,996,600000
10,3,537,55,827,0.06650544135,5731,825000
1,1,60,12,89,0.1348314607,870,975000
2,1,16,2,14,0.1428571429,138,792500
10,5,741,157,1254,0.125199362,11623,4000000
8,1,398,61,734,0.08310626703,5533,1800000
2,1,137,22,183,0.1202185792,1658,1000000
10,3,660,179,1876,0.09541577825,11810,3250000
1,1,6,1,1,1,52,575000
1,1,79,17,111,0.1531531532,1030,900000
1,1,3,0,4,0,38,858750
5,2,198,43,395,0.1088607595,2464,1466666
1,1,13,1,16,0.0625,98,621666
2,1,29,2,48,0.04166666667,367,830833
5,3,90,15,138,0.1086956522,1070,600000
2,1,107,4,56,0.07142857143,685,800000
2,1,138,13,158,0.08227848101,1986,628333
5,2,228,32,403,0.0794044665,3026,700000
10,5,645,81,822,0.09854014599,9484,0
4,1,192,26,223,0.1165919283,2901,1875000
5,1,345,61,477,0.1278825996,5678,3750000
5,1,287,28,368,0.07608695652,4027,1500000
10,4,584,278,1962,0.1416921509,11059,4875000
3,5,119,21,199,0.1055276382,1776,1100000
4,1,156,29,281,0.103202847,2678,863333
3,1,103,30,196,0.1530612245,1677,3500000
1,1,35,8,84,0.09523809524,464,925000
10,3,698,150,1210,0.1239669421,12093,0
10,2,770,282,2138,0.131898971,16698,0
5,1,222,45,435,0.1034482759,3607,4500000
7,2,329,57,574,0.09930313589,4164,3800000
5,1,209,42,300,0.14,2979,2200000
11,6,699,142,1519,0.09348255431,11784,800000
4,4,87,11,123,0.08943089431,954,650000
5,2,135,17,206,0.08252427184,1677,800000
7,4,411,40,537,0.07448789572,4859,1850000
8,4,474,154,1191,0.1293031066,8471,5000000
1,1,13,2,14,0.1428571429,104,863333
4,1,276,65,520,0.125,4920,3625000
7,1,399,144,1264,0.1139240506,6749,4500000
10,4,666,89,858,0.1037296037,9635,900000
2,1,50,1,29,0.03448275862,488,650000
7,4,512,95,1238,0.07673667205,8010,4300000
10,5,725,212,1706,0.1242672919,11212,0
1,1,26,2,34,0.05882352941,274,825000
6,3,56,2,31,0.06451612903,433,600000
1,1,1,1,4,0.25,11,780833
4,1,200,43,405,0.1061728395,2990,2625000
4,1,10,1,8,0.125,68,650000
10,4,678,249,2005,0.1241895262,12387,5000000
10,2,698,197,1657,0.1188895594,13126,4400000
4,1,108,30,266,0.1127819549,1526,2000000
11,5,750,183,1238,0.147819063,13881,3500000
10,3,710,179,1642,0.1090133983,13039,1000000
2,1,24,0,33,0,246,562500
7,1,383,67,576,0.1163194444,5925,3750000
10,1,681,144,1657,0.08690404345,13305,6750000
8,2,566,139,952,0.1460084034,8909,3250000
2,1,146,38,433,0.08775981524,2513,925000
6,1,250,64,510,0.1254901961,4183,4100000
3,1,159,41,409,0.1002444988,2594,4100000
6,3,264,48,445,0.1078651685,3955,1900000
6,4,379,49,440,0.1113636364,5683,2200000
5,2,225,40,378,0.1058201058,2984,2666666
10,9,754,224,2312,0.09688581315,13844,0
3,1,170,41,320,0.128125,2932,3333333
1,1,1,0,2,0,8,650000
9,5,347,81,685,0.1182481752,6014,1500000
3,1,129,8,61,0.131147541,858,1000000
1,1,7,0,4,0,62,652500
7,1,416,42,617,0.0680713128,5680,0
10,5,491,88,864,0.1018518519,6049,1150000
11,1,666,199,1780,0.1117977528,12317,5500000
5,2,138,17,127,0.1338582677,1859,900000
10,2,663,87,912,0.09539473684,9648,3250000
9,2,612,176,1391,0.1265276779,11902,7000000
10,1,678,245,1766,0.1387315968,13369,7500000
1,1,2,0,2,0,19,863333
1,1,81,6,113,0.05309734513,1039,712500
10,2,740,178,1648,0.1080097087,12564,4600000
2,1,34,3,47,0.06382978723,384,692500
4,3,203,36,325,0.1107692308,2882,3425000
3,2,151,19,177,0.1073446328,1803,975000
10,2,708,320,2593,0.1234091786,13655,7800000
3,1,93,9,130,0.06923076923,1140,894166
1,1,1,0,1,0,12,562500
9,2,547,162,1485,0.1090909091,10005,5800000
8,5,413,34,426,0.07981220657,4344,625000
10,1,710,208,1676,0.1241050119,13837,8250000
1,1,5,0,8,0,41,863333
4,1,271,73,622,0.1173633441,4542,4000000
10,3,566,157,1164,0.1348797251,9618,0
6,2,427,90,881,0.1021566402,7868,6000000
5,1,275,17,152,0.1118421053,2130,1125000
2,1,118,24,268,0.08955223881,1809,863333
10,3,491,112,1020,0.1098039216,8091,4850000
1,1,16,1,17,0.05882352941,104,600000
8,3,562,116,1187,0.09772535805,9677,3200000
10,6,538,114,1150,0.09913043478,7459,700000
10,4,488,95,1168,0.08133561644,6871,0
3,1,40,2,31,0.06451612903,493,575000
1,1,2,0,2,0,21,700000
8,3,408,69,671,0.1028315946,5242,2300000
3,1,24,2,30,0.06666666667,239,612500
1,1,1,0,0,0,7,863333
5,1,188,14,246,0.05691056911,2370,850000
10,6,609,104,961,0.1082206035,8118,750000
8,5,408,73,584,0.125,5531,1750000
7,1,492,276,1602,0.1722846442,9721,7500000
1,1,12,2,12,0.1666666667,113,633333
4,2,69,10,83,0.1204819277,865,900000
7,2,443,110,929,0.1184068891,8268,4175000
8,5,443,19,342,0.05555555556,4551,1450000
8,3,483,87,924,0.09415584416,7427,4500000
2,1,34,5,71,0.07042253521,378,735000
10,5,462,31,570,0.05438596491,4187,700000
1,1,18,1,19,0.05263157895,204,874125
7,2,101,0,63,0,996,0
1,2,72,13,189,0.06878306878,1217,853333
8,4,137,10,57,0.1754385965,914,575000
2,1,149,7,142,0.04929577465,1384,894166
10,5,581,123,1177,0.1045029737,9127,750000
2,1,119,28,243,0.1152263374,1760,925000
10,3,578,68,934,0.07280513919,7521,0
5,2,95,7,105,0.06666666667,912,0
8,3,457,42,535,0.0785046729,5764,1200000
9,1,625,127,1241,0.1023368251,11699,5750000
7,1,349,27,568,0.04753521127,4624,1525000
7,3,159,9,158,0.05696202532,1359,0
9,3,531,132,921,0.1433224756,8896,3666666
6,1,378,95,585,0.1623931624,7387,4200000
6,1,345,89,818,0.108801956,6053,4600000
1,1,3,0,4,0,28,747500
8,4,477,86,1201,0.07160699417,6273,600000
2,1,27,3,27,0.1111111111,302,761250
5,2,354,130,1108,0.1173285199,6029,5750000
2,1,87,14,134,0.1044776119,1293,925000
10,2,640,137,1001,0.1368631369,10918,5000000
1,1,80,11,172,0.06395348837,1307,680833
6,4,338,62,721,0.08599167822,4362,1100000
11,3,696,265,2265,0.1169977925,13383,2250000
3,1,179,66,475,0.1389473684,2838,7500000
7,2,524,139,1075,0.1293023256,7985,3975000
1,2,21,3,29,0.1034482759,257,830833
2,3,83,1,57,0.01754385965,744,575000
4,3,198,35,249,0.140562249,2497,1750000
7,1,319,39,509,0.07662082515,4422,1887500
2,1,131,23,230,0.1,2236,894166
